entity_tw_id,ts_start,ts_end,video_id,camera_id,location_id
T20260409_0010_TW2867,2026-04-09 07:57:51,2026-04-09 07:57:53,V_C003_20260409_075500,C003,L002
T20260409_0010_TW2868,2026-04-09 07:58:03,2026-04-09 07:58:10,V_C002_20260409_075500,C002,L001
T20260409_0010_TW2869,2026-04-09 07:58:16,2026-04-09 07:58:20,V_C001_20260409_075500,C001,L001
T20260409_0010_TW2870,2026-04-09 07:58:22,2026-04-09 07:58:23,V_C002_20260409_075500,C002,L001
T20260409_0010_TW2871,2026-04-09 07:58:32,2026-04-09 07:58:33,V_C001_20260409_075500,C001,L001
T20260409_0010_TW2872,2026-04-09 07:58:45,2026-04-09 07:58:48,V_C001_20260409_075500,C001,L001
T20260409_0010_TW2873,2026-04-09 07:58:55,2026-04-09 07:58:56,V_C002_20260409_075500,C002,L001
T20260409_0010_TW2874,2026-04-09 07:59:07,2026-04-09 07:59:09,V_C002_20260409_075500,C002,L001
T20260409_0010_TW2875,2026-04-09 07:59:10,2026-04-09 07:59:18,V_C001_20260409_075500,C001,L001
T20260409_0010_TW2876,2026-04-09 07:59:20,2026-04-09 07:59:26,V_C002_20260409_075500,C002,L001
T20260409_0010_TW2877,2026-04-09 07:59:39,2026-04-09 07:59:40,V_C003_20260409_075500,C003,L002
T20260409_0010_TW2878,2026-04-09 07:59:44,2026-04-09 07:59:50,V_C001_20260409_075500,C001,L001
T20260409_0010_TW2879,2026-04-09 07:59:52,2026-04-09 07:59:53,V_C001_20260409_075500,C001,L001
T20260409_0011_TW2520,2026-04-09 07:00:08,2026-04-09 07:00:10,V_C001_20260409_070000,C001,L001
T20260409_0011_TW2521,2026-04-09 07:00:13,2026-04-09 07:00:15,V_C001_20260409_070000,C001,L001
T20260409_0011_TW2522,2026-04-09 07:00:22,2026-04-09 07:00:29,V_C002_20260409_070000,C002,L001
T20260409_0011_TW2523,2026-04-09 07:00:31,2026-04-09 07:00:36,V_C001_20260409_070000,C001,L001
T20260409_0011_TW2524,2026-04-09 07:00:45,2026-04-09 07:00:49,V_C001_20260409_070000,C001,L001
T20260409_0011_TW2525,2026-04-09 07:00:52,2026-04-09 07:01:00,V_C001_20260409_070000,C001,L001
T20260409_0011_TW2526,2026-04-09 07:01:02,2026-04-09 07:01:08,V_C001_20260409_070000,C001,L001
T20260409_0011_TW2527,2026-04-09 07:01:15,2026-04-09 07:01:19,V_C001_20260409_070000,C001,L001
T20260409_0011_TW2528,2026-04-09 07:01:20,2026-04-09 07:01:27,V_C001_20260409_070000,C001,L001
T20260409_0011_TW2529,2026-04-09 07:01:32,2026-04-09 07:01:39,V_C002_20260409_070000,C002,L001
T20260409_0011_TW2530,2026-04-09 07:01:41,2026-04-09 07:01:48,V_C001_20260409_070000,C001,L001
T20260409_0011_TW2531,2026-04-09 07:01:54,2026-04-09 07:01:57,V_C002_20260409_070000,C002,L001
T20260409_0011_TW2532,2026-04-09 07:02:01,2026-04-09 07:02:07,V_C002_20260409_070000,C002,L001
T20260409_0011_TW2533,2026-04-09 07:02:11,2026-04-09 07:02:18,V_C001_20260409_070000,C001,L001
T20260409_0011_TW2534,2026-04-09 07:02:25,2026-04-09 07:02:29,V_C001_20260409_070000,C001,L001
T20260409_0011_TW2535,2026-04-09 07:02:30,2026-04-09 07:02:33,V_C001_20260409_070000,C001,L001
T20260409_0011_TW2536,2026-04-09 07:02:47,2026-04-09 07:02:50,V_C002_20260409_070000,C002,L001
T20260409_0011_TW2537,2026-04-09 07:02:50,2026-04-09 07:02:52,V_C002_20260409_070000,C002,L001
T20260409_0011_TW2538,2026-04-09 07:03:04,2026-04-09 07:03:09,V_C002_20260409_070000,C002,L001
T20260409_0011_TW2539,2026-04-09 07:03:11,2026-04-09 07:03:19,V_C002_20260409_070000,C002,L001
T20260409_0011_TW2540,2026-04-09 07:03:20,2026-04-09 07:03:27,V_C001_20260409_070000,C001,L001
T20260409_0011_TW2541,2026-04-09 07:03:31,2026-04-09 07:03:38,V_C001_20260409_070000,C001,L001
T20260409_0011_TW2542,2026-04-09 07:03:45,2026-04-09 07:03:46,V_C002_20260409_070000,C002,L001
T20260409_0011_TW2543,2026-04-09 07:03:55,2026-04-09 07:04:00,V_C002_20260409_070000,C002,L001
T20260409_0011_TW2544,2026-04-09 07:04:03,2026-04-09 07:04:10,V_C003_20260409_070000,C003,L002
T20260409_0011_TW2545,2026-04-09 07:04:11,2026-04-09 07:04:18,V_C002_20260409_070000,C002,L001
T20260409_0011_TW2546,2026-04-09 07:04:20,2026-04-09 07:04:26,V_C001_20260409_070000,C001,L001
T20260409_0011_TW2547,2026-04-09 07:04:32,2026-04-09 07:04:37,V_C001_20260409_070000,C001,L001
T20260409_0011_TW2548,2026-04-09 07:04:43,2026-04-09 07:04:48,V_C002_20260409_070000,C002,L001
T20260409_0011_TW2549,2026-04-09 07:04:56,2026-04-09 07:05:00,V_C001_20260409_070000,C001,L001
T20260409_0011_TW2550,2026-04-09 07:05:01,2026-04-09 07:05:07,V_C002_20260409_070500,C002,L001
T20260409_0011_TW2551,2026-04-09 07:05:18,2026-04-09 07:05:19,V_C002_20260409_070500,C002,L001
T20260409_0011_TW2552,2026-04-09 07:05:20,2026-04-09 07:05:28,V_C001_20260409_070500,C001,L001
T20260409_0011_TW2553,2026-04-09 07:05:34,2026-04-09 07:05:35,V_C001_20260409_070500,C001,L001
T20260409_0011_TW2554,2026-04-09 07:05:41,2026-04-09 07:05:49,V_C001_20260409_070500,C001,L001
T20260409_0011_TW2555,2026-04-09 07:05:51,2026-04-09 07:05:57,V_C002_20260409_070500,C002,L001
T20260409_0011_TW2556,2026-04-09 07:06:01,2026-04-09 07:06:07,V_C002_20260409_070500,C002,L001
T20260409_0011_TW2557,2026-04-09 07:06:11,2026-04-09 07:06:19,V_C001_20260409_070500,C001,L001
T20260409_0011_TW2558,2026-04-09 07:06:23,2026-04-09 07:06:27,V_C001_20260409_070500,C001,L001
T20260409_0011_TW2559,2026-04-09 07:06:33,2026-04-09 07:06:34,V_C002_20260409_070500,C002,L001
T20260409_0011_TW2560,2026-04-09 07:06:45,2026-04-09 07:06:47,V_C002_20260409_070500,C002,L001
T20260409_0011_TW2561,2026-04-09 07:06:58,2026-04-09 07:06:59,V_C002_20260409_070500,C002,L001
T20260409_0011_TW2562,2026-04-09 07:07:03,2026-04-09 07:07:04,V_C002_20260409_070500,C002,L001
T20260409_0011_TW2563,2026-04-09 07:07:15,2026-04-09 07:07:16,V_C001_20260409_070500,C001,L001
T20260409_0011_TW2564,2026-04-09 07:07:24,2026-04-09 07:07:26,V_C002_20260409_070500,C002,L001
T20260409_0011_TW2565,2026-04-09 07:07:31,2026-04-09 07:07:32,V_C001_20260409_070500,C001,L001
T20260409_0011_TW2566,2026-04-09 07:07:40,2026-04-09 07:07:46,V_C002_20260409_070500,C002,L001
T20260409_0011_TW2567,2026-04-09 07:07:52,2026-04-09 07:07:54,V_C001_20260409_070500,C001,L001
T20260409_0011_TW2568,2026-04-09 07:08:05,2026-04-09 07:08:10,V_C001_20260409_070500,C001,L001
T20260409_0011_TW2569,2026-04-09 07:08:12,2026-04-09 07:08:13,V_C002_20260409_070500,C002,L001
T20260409_0011_TW2570,2026-04-09 07:08:21,2026-04-09 07:08:28,V_C001_20260409_070500,C001,L001
T20260409_0011_TW2571,2026-04-09 07:08:35,2026-04-09 07:08:38,V_C002_20260409_070500,C002,L001
T20260409_0011_TW2572,2026-04-09 07:08:43,2026-04-09 07:08:46,V_C002_20260409_070500,C002,L001
T20260409_0011_TW2573,2026-04-09 07:08:51,2026-04-09 07:08:55,V_C002_20260409_070500,C002,L001
T20260409_0011_TW2574,2026-04-09 07:09:02,2026-04-09 07:09:04,V_C001_20260409_070500,C001,L001
T20260409_0011_TW2575,2026-04-09 07:09:12,2026-04-09 07:09:13,V_C002_20260409_070500,C002,L001
T20260409_0011_TW2576,2026-04-09 07:09:21,2026-04-09 07:09:28,V_C001_20260409_070500,C001,L001
T20260409_0011_TW2577,2026-04-09 07:09:32,2026-04-09 07:09:36,V_C003_20260409_070500,C003,L002
T20260409_0011_TW2578,2026-04-09 07:09:41,2026-04-09 07:09:49,V_C002_20260409_070500,C002,L001
T20260409_0011_TW2579,2026-04-09 07:09:56,2026-04-09 07:10:00,V_C001_20260409_070500,C001,L001
T20260409_0011_TW2580,2026-04-09 07:10:06,2026-04-09 07:10:10,V_C002_20260409_071000,C002,L001
T20260409_0011_TW2581,2026-04-09 07:10:13,2026-04-09 07:10:16,V_C001_20260409_071000,C001,L001
T20260409_0011_TW2582,2026-04-09 07:10:26,2026-04-09 07:10:30,V_C002_20260409_071000,C002,L001
T20260409_0011_TW2583,2026-04-09 07:10:30,2026-04-09 07:10:37,V_C001_20260409_071000,C001,L001
T20260409_0011_TW2584,2026-04-09 07:10:41,2026-04-09 07:10:44,V_C002_20260409_071000,C002,L001
T20260409_0011_TW2585,2026-04-09 07:10:51,2026-04-09 07:10:55,V_C002_20260409_071000,C002,L001
T20260409_0011_TW2586,2026-04-09 07:11:06,2026-04-09 07:11:10,V_C003_20260409_071000,C003,L002
T20260409_0011_TW2587,2026-04-09 07:11:15,2026-04-09 07:11:20,V_C002_20260409_071000,C002,L001
T20260409_0011_TW2588,2026-04-09 07:11:21,2026-04-09 07:11:27,V_C003_20260409_071000,C003,L002
T20260409_0011_TW2589,2026-04-09 07:11:37,2026-04-09 07:11:39,V_C001_20260409_071000,C001,L001
T20260409_0011_TW2590,2026-04-09 07:11:48,2026-04-09 07:11:49,V_C001_20260409_071000,C001,L001
T20260409_0011_TW2591,2026-04-09 07:11:52,2026-04-09 07:11:59,V_C003_20260409_071000,C003,L002
T20260409_0011_TW2592,2026-04-09 07:12:01,2026-04-09 07:12:04,V_C001_20260409_071000,C001,L001
T20260409_0011_TW2593,2026-04-09 07:12:10,2026-04-09 07:12:17,V_C001_20260409_071000,C001,L001
T20260409_0011_TW2594,2026-04-09 07:12:21,2026-04-09 07:12:27,V_C001_20260409_071000,C001,L001
T20260409_0011_TW2595,2026-04-09 07:12:31,2026-04-09 07:12:39,V_C001_20260409_071000,C001,L001
T20260409_0011_TW2596,2026-04-09 07:12:44,2026-04-09 07:12:47,V_C002_20260409_071000,C002,L001
T20260409_0011_TW2597,2026-04-09 07:12:51,2026-04-09 07:12:53,V_C002_20260409_071000,C002,L001
T20260409_0011_TW2598,2026-04-09 07:13:06,2026-04-09 07:13:10,V_C003_20260409_071000,C003,L002
T20260409_0011_TW2599,2026-04-09 07:13:15,2026-04-09 07:13:17,V_C001_20260409_071000,C001,L001
T20260409_0011_TW2600,2026-04-09 07:13:26,2026-04-09 07:13:29,V_C001_20260409_071000,C001,L001
T20260409_0011_TW2601,2026-04-09 07:13:35,2026-04-09 07:13:40,V_C002_20260409_071000,C002,L001
T20260409_0011_TW2602,2026-04-09 07:13:46,2026-04-09 07:13:48,V_C002_20260409_071000,C002,L001
T20260409_0011_TW2603,2026-04-09 07:13:50,2026-04-09 07:13:53,V_C002_20260409_071000,C002,L001
T20260409_0011_TW2604,2026-04-09 07:14:04,2026-04-09 07:14:07,V_C002_20260409_071000,C002,L001
T20260409_0011_TW2605,2026-04-09 07:14:14,2026-04-09 07:14:19,V_C001_20260409_071000,C001,L001
T20260409_0011_TW2606,2026-04-09 07:14:20,2026-04-09 07:14:28,V_C001_20260409_071000,C001,L001
T20260409_0011_TW2607,2026-04-09 07:14:35,2026-04-09 07:14:36,V_C002_20260409_071000,C002,L001
T20260409_0011_TW2608,2026-04-09 07:14:40,2026-04-09 07:14:46,V_C002_20260409_071000,C002,L001
T20260409_0011_TW2609,2026-04-09 07:14:55,2026-04-09 07:15:00,V_C001_20260409_071000,C001,L001
T20260409_0011_TW2610,2026-04-09 07:15:01,2026-04-09 07:15:03,V_C002_20260409_071500,C002,L001
T20260409_0011_TW2611,2026-04-09 07:15:14,2026-04-09 07:15:16,V_C001_20260409_071500,C001,L001
T20260409_0011_TW2612,2026-04-09 07:15:28,2026-04-09 07:15:30,V_C002_20260409_071500,C002,L001
T20260409_0011_TW2613,2026-04-09 07:15:32,2026-04-09 07:15:39,V_C002_20260409_071500,C002,L001
T20260409_0011_TW2614,2026-04-09 07:15:47,2026-04-09 07:15:49,V_C001_20260409_071500,C001,L001
T20260409_0011_TW2615,2026-04-09 07:15:56,2026-04-09 07:15:57,V_C001_20260409_071500,C001,L001
T20260409_0011_TW2616,2026-04-09 07:16:08,2026-04-09 07:16:10,V_C001_20260409_071500,C001,L001
T20260409_0011_TW2617,2026-04-09 07:16:10,2026-04-09 07:16:18,V_C003_20260409_071500,C003,L002
T20260409_0011_TW2618,2026-04-09 07:16:28,2026-04-09 07:16:30,V_C002_20260409_071500,C002,L001
T20260409_0011_TW2619,2026-04-09 07:16:31,2026-04-09 07:16:38,V_C002_20260409_071500,C002,L001
T20260409_0011_TW2620,2026-04-09 07:16:42,2026-04-09 07:16:45,V_C001_20260409_071500,C001,L001
T20260409_0011_TW2621,2026-04-09 07:16:50,2026-04-09 07:16:57,V_C002_20260409_071500,C002,L001
T20260409_0011_TW2622,2026-04-09 07:17:04,2026-04-09 07:17:07,V_C002_20260409_071500,C002,L001
T20260409_0011_TW2623,2026-04-09 07:17:13,2026-04-09 07:17:20,V_C001_20260409_071500,C001,L001
T20260409_0011_TW2624,2026-04-09 07:17:22,2026-04-09 07:17:29,V_C001_20260409_071500,C001,L001
T20260409_0011_TW2625,2026-04-09 07:17:34,2026-04-09 07:17:37,V_C001_20260409_071500,C001,L001
T20260409_0011_TW2626,2026-04-09 07:17:47,2026-04-09 07:17:50,V_C001_20260409_071500,C001,L001
T20260409_0011_TW2627,2026-04-09 07:17:50,2026-04-09 07:17:51,V_C002_20260409_071500,C002,L001
T20260409_0011_TW2628,2026-04-09 07:18:06,2026-04-09 07:18:08,V_C001_20260409_071500,C001,L001
T20260409_0011_TW2629,2026-04-09 07:18:10,2026-04-09 07:18:12,V_C001_20260409_071500,C001,L001
T20260409_0011_TW2630,2026-04-09 07:18:20,2026-04-09 07:18:28,V_C001_20260409_071500,C001,L001
T20260409_0011_TW2631,2026-04-09 07:18:37,2026-04-09 07:18:39,V_C002_20260409_071500,C002,L001
T20260409_0011_TW2632,2026-04-09 07:18:45,2026-04-09 07:18:47,V_C003_20260409_071500,C003,L002
T20260409_0011_TW2633,2026-04-09 07:18:50,2026-04-09 07:18:57,V_C001_20260409_071500,C001,L001
T20260409_0011_TW2634,2026-04-09 07:19:06,2026-04-09 07:19:08,V_C001_20260409_071500,C001,L001
T20260409_0011_TW2635,2026-04-09 07:19:10,2026-04-09 07:19:18,V_C002_20260409_071500,C002,L001
T20260409_0011_TW2636,2026-04-09 07:19:22,2026-04-09 07:19:27,V_C002_20260409_071500,C002,L001
T20260409_0011_TW2637,2026-04-09 07:19:30,2026-04-09 07:19:37,V_C002_20260409_071500,C002,L001
T20260409_0011_TW2638,2026-04-09 07:19:47,2026-04-09 07:19:50,V_C001_20260409_071500,C001,L001
T20260409_0011_TW2639,2026-04-09 07:19:58,2026-04-09 07:20:00,V_C001_20260409_071500,C001,L001
T20260409_0011_TW2640,2026-04-09 07:20:00,2026-04-09 07:20:05,V_C001_20260409_072000,C001,L001
T20260409_0011_TW2641,2026-04-09 07:20:12,2026-04-09 07:20:15,V_C001_20260409_072000,C001,L001
T20260409_0011_TW2642,2026-04-09 07:20:23,2026-04-09 07:20:30,V_C001_20260409_072000,C001,L001
T20260409_0011_TW2643,2026-04-09 07:20:35,2026-04-09 07:20:39,V_C001_20260409_072000,C001,L001
T20260409_0011_TW2644,2026-04-09 07:20:40,2026-04-09 07:20:43,V_C002_20260409_072000,C002,L001
T20260409_0011_TW2645,2026-04-09 07:20:56,2026-04-09 07:20:58,V_C002_20260409_072000,C002,L001
T20260409_0011_TW2646,2026-04-09 07:21:01,2026-04-09 07:21:02,V_C001_20260409_072000,C001,L001
T20260409_0011_TW2647,2026-04-09 07:21:12,2026-04-09 07:21:17,V_C001_20260409_072000,C001,L001
T20260409_0011_TW2648,2026-04-09 07:21:29,2026-04-09 07:21:30,V_C002_20260409_072000,C002,L001
T20260409_0011_TW2649,2026-04-09 07:21:36,2026-04-09 07:21:38,V_C002_20260409_072000,C002,L001
T20260409_0011_TW2650,2026-04-09 07:21:43,2026-04-09 07:21:49,V_C001_20260409_072000,C001,L001
T20260409_0011_TW2651,2026-04-09 07:21:54,2026-04-09 07:21:58,V_C001_20260409_072000,C001,L001
T20260409_0011_TW2652,2026-04-09 07:22:03,2026-04-09 07:22:09,V_C002_20260409_072000,C002,L001
T20260409_0011_TW2653,2026-04-09 07:22:18,2026-04-09 07:22:20,V_C002_20260409_072000,C002,L001
T20260409_0011_TW2654,2026-04-09 07:22:24,2026-04-09 07:22:25,V_C002_20260409_072000,C002,L001
T20260409_0011_TW2655,2026-04-09 07:22:35,2026-04-09 07:22:38,V_C001_20260409_072000,C001,L001
T20260409_0011_TW2656,2026-04-09 07:22:40,2026-04-09 07:22:47,V_C001_20260409_072000,C001,L001
T20260409_0011_TW2657,2026-04-09 07:22:52,2026-04-09 07:22:57,V_C001_20260409_072000,C001,L001
T20260409_0011_TW2658,2026-04-09 07:23:00,2026-04-09 07:23:05,V_C002_20260409_072000,C002,L001
T20260409_0011_TW2659,2026-04-09 07:23:11,2026-04-09 07:23:19,V_C002_20260409_072000,C002,L001
T20260409_0011_TW2660,2026-04-09 07:23:21,2026-04-09 07:23:24,V_C002_20260409_072000,C002,L001
T20260409_0011_TW2661,2026-04-09 07:23:31,2026-04-09 07:23:38,V_C002_20260409_072000,C002,L001
T20260409_0011_TW2662,2026-04-09 07:23:44,2026-04-09 07:23:45,V_C001_20260409_072000,C001,L001
T20260409_0011_TW2663,2026-04-09 07:23:50,2026-04-09 07:23:51,V_C002_20260409_072000,C002,L001
T20260409_0011_TW2664,2026-04-09 07:24:01,2026-04-09 07:24:05,V_C001_20260409_072000,C001,L001
T20260409_0011_TW2665,2026-04-09 07:24:11,2026-04-09 07:24:19,V_C001_20260409_072000,C001,L001
T20260409_0011_TW2666,2026-04-09 07:24:20,2026-04-09 07:24:27,V_C002_20260409_072000,C002,L001
T20260409_0011_TW2667,2026-04-09 07:24:31,2026-04-09 07:24:39,V_C001_20260409_072000,C001,L001
T20260409_0011_TW2668,2026-04-09 07:24:44,2026-04-09 07:24:49,V_C001_20260409_072000,C001,L001
T20260409_0011_TW2669,2026-04-09 07:24:53,2026-04-09 07:25:00,V_C002_20260409_072000,C002,L001
T20260409_0011_TW2670,2026-04-09 07:25:01,2026-04-09 07:25:02,V_C001_20260409_072500,C001,L001
T20260409_0011_TW2671,2026-04-09 07:25:16,2026-04-09 07:25:20,V_C002_20260409_072500,C002,L001
T20260409_0011_TW2672,2026-04-09 07:25:26,2026-04-09 07:25:30,V_C002_20260409_072500,C002,L001
T20260409_0011_TW2673,2026-04-09 07:25:30,2026-04-09 07:25:33,V_C002_20260409_072500,C002,L001
T20260409_0011_TW2674,2026-04-09 07:25:44,2026-04-09 07:25:49,V_C001_20260409_072500,C001,L001
T20260409_0011_TW2675,2026-04-09 07:25:52,2026-04-09 07:25:59,V_C001_20260409_072500,C001,L001
T20260409_0011_TW2676,2026-04-09 07:26:03,2026-04-09 07:26:10,V_C001_20260409_072500,C001,L001
T20260409_0011_TW2677,2026-04-09 07:26:12,2026-04-09 07:26:16,V_C003_20260409_072500,C003,L002
T20260409_0011_TW2678,2026-04-09 07:26:20,2026-04-09 07:26:21,V_C001_20260409_072500,C001,L001
T20260409_0011_TW2679,2026-04-09 07:26:36,2026-04-09 07:26:37,V_C001_20260409_072500,C001,L001
T20260409_0011_TW2680,2026-04-09 07:26:45,2026-04-09 07:26:49,V_C002_20260409_072500,C002,L001
T20260409_0011_TW2681,2026-04-09 07:26:51,2026-04-09 07:26:59,V_C001_20260409_072500,C001,L001
T20260409_0011_TW2682,2026-04-09 07:27:02,2026-04-09 07:27:07,V_C002_20260409_072500,C002,L001
T20260409_0011_TW2683,2026-04-09 07:27:11,2026-04-09 07:27:15,V_C002_20260409_072500,C002,L001
T20260409_0011_TW2684,2026-04-09 07:27:22,2026-04-09 07:27:30,V_C002_20260409_072500,C002,L001
T20260409_0011_TW2685,2026-04-09 07:27:32,2026-04-09 07:27:40,V_C001_20260409_072500,C001,L001
T20260409_0011_TW2686,2026-04-09 07:27:45,2026-04-09 07:27:50,V_C001_20260409_072500,C001,L001
T20260409_0011_TW2687,2026-04-09 07:27:50,2026-04-09 07:27:53,V_C002_20260409_072500,C002,L001
T20260409_0011_TW2688,2026-04-09 07:28:00,2026-04-09 07:28:05,V_C002_20260409_072500,C002,L001
T20260409_0011_TW2689,2026-04-09 07:28:12,2026-04-09 07:28:20,V_C001_20260409_072500,C001,L001
T20260409_0011_TW2690,2026-04-09 07:28:20,2026-04-09 07:28:26,V_C002_20260409_072500,C002,L001
T20260409_0011_TW2691,2026-04-09 07:28:32,2026-04-09 07:28:37,V_C002_20260409_072500,C002,L001
T20260409_0011_TW2692,2026-04-09 07:28:44,2026-04-09 07:28:50,V_C001_20260409_072500,C001,L001
T20260409_0011_TW2693,2026-04-09 07:28:55,2026-04-09 07:28:58,V_C001_20260409_072500,C001,L001
T20260409_0011_TW2694,2026-04-09 07:29:01,2026-04-09 07:29:03,V_C001_20260409_072500,C001,L001
T20260409_0011_TW2695,2026-04-09 07:29:11,2026-04-09 07:29:16,V_C001_20260409_072500,C001,L001
T20260409_0011_TW2696,2026-04-09 07:29:24,2026-04-09 07:29:28,V_C002_20260409_072500,C002,L001
T20260409_0011_TW2697,2026-04-09 07:29:30,2026-04-09 07:29:38,V_C001_20260409_072500,C001,L001
T20260409_0011_TW2698,2026-04-09 07:29:44,2026-04-09 07:29:50,V_C001_20260409_072500,C001,L001
T20260409_0011_TW2699,2026-04-09 07:29:54,2026-04-09 07:30:00,V_C001_20260409_072500,C001,L001
T20260409_0011_TW2700,2026-04-09 07:30:03,2026-04-09 07:30:09,V_C001_20260409_073000,C001,L001
T20260409_0011_TW2701,2026-04-09 07:30:15,2026-04-09 07:30:20,V_C001_20260409_073000,C001,L001
T20260409_0011_TW2702,2026-04-09 07:30:22,2026-04-09 07:30:30,V_C002_20260409_073000,C002,L001
T20260409_0011_TW2703,2026-04-09 07:30:33,2026-04-09 07:30:34,V_C002_20260409_073000,C002,L001
T20260409_0011_TW2704,2026-04-09 07:30:48,2026-04-09 07:30:49,V_C001_20260409_073000,C001,L001
T20260409_0011_TW2705,2026-04-09 07:30:50,2026-04-09 07:30:58,V_C002_20260409_073000,C002,L001
T20260409_0011_TW2706,2026-04-09 07:31:00,2026-04-09 07:31:03,V_C001_20260409_073000,C001,L001
T20260409_0011_TW2707,2026-04-09 07:31:16,2026-04-09 07:31:19,V_C001_20260409_073000,C001,L001
T20260409_0011_TW2708,2026-04-09 07:31:21,2026-04-09 07:31:26,V_C002_20260409_073000,C002,L001
T20260409_0011_TW2709,2026-04-09 07:31:36,2026-04-09 07:31:39,V_C002_20260409_073000,C002,L001
T20260409_0011_TW2710,2026-04-09 07:31:41,2026-04-09 07:31:43,V_C001_20260409_073000,C001,L001
T20260409_0011_TW2711,2026-04-09 07:31:55,2026-04-09 07:32:00,V_C001_20260409_073000,C001,L001
T20260409_0011_TW2712,2026-04-09 07:32:01,2026-04-09 07:32:09,V_C002_20260409_073000,C002,L001
T20260409_0011_TW2713,2026-04-09 07:32:10,2026-04-09 07:32:17,V_C001_20260409_073000,C001,L001
T20260409_0011_TW2714,2026-04-09 07:32:23,2026-04-09 07:32:28,V_C001_20260409_073000,C001,L001
T20260409_0011_TW2715,2026-04-09 07:32:31,2026-04-09 07:32:34,V_C001_20260409_073000,C001,L001
T20260409_0011_TW2716,2026-04-09 07:32:43,2026-04-09 07:32:49,V_C001_20260409_073000,C001,L001
T20260409_0011_TW2717,2026-04-09 07:32:51,2026-04-09 07:32:56,V_C001_20260409_073000,C001,L001
T20260409_0011_TW2718,2026-04-09 07:33:00,2026-04-09 07:33:08,V_C001_20260409_073000,C001,L001
T20260409_0011_TW2719,2026-04-09 07:33:12,2026-04-09 07:33:20,V_C001_20260409_073000,C001,L001
T20260409_0011_TW2720,2026-04-09 07:33:26,2026-04-09 07:33:29,V_C002_20260409_073000,C002,L001
T20260409_0011_TW2721,2026-04-09 07:33:36,2026-04-09 07:33:40,V_C002_20260409_073000,C002,L001
T20260409_0011_TW2722,2026-04-09 07:33:42,2026-04-09 07:33:50,V_C002_20260409_073000,C002,L001
T20260409_0011_TW2723,2026-04-09 07:33:50,2026-04-09 07:33:58,V_C001_20260409_073000,C001,L001
T20260409_0011_TW2724,2026-04-09 07:34:06,2026-04-09 07:34:07,V_C001_20260409_073000,C001,L001
T20260409_0011_TW2725,2026-04-09 07:34:17,2026-04-09 07:34:19,V_C001_20260409_073000,C001,L001
T20260409_0011_TW2726,2026-04-09 07:34:24,2026-04-09 07:34:27,V_C001_20260409_073000,C001,L001
T20260409_0011_TW2727,2026-04-09 07:34:30,2026-04-09 07:34:32,V_C001_20260409_073000,C001,L001
T20260409_0011_TW2728,2026-04-09 07:34:40,2026-04-09 07:34:48,V_C003_20260409_073000,C003,L002
T20260409_0011_TW2729,2026-04-09 07:34:51,2026-04-09 07:34:54,V_C001_20260409_073000,C001,L001
T20260409_0011_TW2730,2026-04-09 07:35:00,2026-04-09 07:35:03,V_C002_20260409_073500,C002,L001
T20260409_0011_TW2731,2026-04-09 07:35:12,2026-04-09 07:35:18,V_C001_20260409_073500,C001,L001
T20260409_0011_TW2732,2026-04-09 07:35:28,2026-04-09 07:35:30,V_C001_20260409_073500,C001,L001
T20260409_0011_TW2733,2026-04-09 07:35:35,2026-04-09 07:35:37,V_C002_20260409_073500,C002,L001
T20260409_0011_TW2734,2026-04-09 07:35:40,2026-04-09 07:35:46,V_C001_20260409_073500,C001,L001
T20260409_0011_TW2735,2026-04-09 07:35:53,2026-04-09 07:35:59,V_C001_20260409_073500,C001,L001
T20260409_0011_TW2736,2026-04-09 07:36:02,2026-04-09 07:36:08,V_C001_20260409_073500,C001,L001
T20260409_0011_TW2737,2026-04-09 07:36:14,2026-04-09 07:36:19,V_C001_20260409_073500,C001,L001
T20260409_0011_TW2738,2026-04-09 07:36:21,2026-04-09 07:36:26,V_C002_20260409_073500,C002,L001
T20260409_0011_TW2739,2026-04-09 07:36:33,2026-04-09 07:36:35,V_C002_20260409_073500,C002,L001
T20260409_0011_TW2740,2026-04-09 07:36:41,2026-04-09 07:36:48,V_C002_20260409_073500,C002,L001
T20260409_0011_TW2741,2026-04-09 07:36:50,2026-04-09 07:36:52,V_C001_20260409_073500,C001,L001
T20260409_0011_TW2742,2026-04-09 07:37:02,2026-04-09 07:37:03,V_C001_20260409_073500,C001,L001
T20260409_0011_TW2743,2026-04-09 07:37:19,2026-04-09 07:37:20,V_C001_20260409_073500,C001,L001
T20260409_0011_TW2744,2026-04-09 07:37:23,2026-04-09 07:37:30,V_C001_20260409_073500,C001,L001
T20260409_0011_TW2745,2026-04-09 07:37:31,2026-04-09 07:37:36,V_C002_20260409_073500,C002,L001
T20260409_0011_TW2746,2026-04-09 07:37:44,2026-04-09 07:37:46,V_C002_20260409_073500,C002,L001
T20260409_0011_TW2747,2026-04-09 07:37:56,2026-04-09 07:38:00,V_C001_20260409_073500,C001,L001
T20260409_0011_TW2748,2026-04-09 07:38:00,2026-04-09 07:38:01,V_C003_20260409_073500,C003,L002
T20260409_0011_TW2749,2026-04-09 07:38:15,2026-04-09 07:38:19,V_C003_20260409_073500,C003,L002
T20260409_0011_TW2750,2026-04-09 07:38:23,2026-04-09 07:38:27,V_C001_20260409_073500,C001,L001
T20260409_0011_TW2751,2026-04-09 07:38:34,2026-04-09 07:38:40,V_C001_20260409_073500,C001,L001
