source_id,destination_id,type,ts_start,ts_end,date,tw_id,partition_id,camera_id,location_id,confidence,bbox,description
P20260409_0010_TW2786,P20260409_0009_TW2786,INTERACTS_WITH,2026-04-09 07:44:21,2026-04-09 07:44:26,2026-04-09,TW2786,2,C003,L002,,,
P20260409_0009_TW2786,P20260409_0038_TW2786,INTERACTS_WITH,2026-04-09 07:44:24,2026-04-09 07:44:25,2026-04-09,TW2786,2,C003,L002,,,
P20260409_0038_TW2786,P20260409_0009_TW2786,INTERACTS_WITH,2026-04-09 07:44:24,2026-04-09 07:44:25,2026-04-09,TW2786,2,C003,L002,,,
P20260409_0013_TW2786,P20260409_0041_TW2786,INTERACTS_WITH,2026-04-09 07:44:23,2026-04-09 07:44:24,2026-04-09,TW2786,2,C003,L002,,,
P20260409_0041_TW2786,P20260409_0013_TW2786,INTERACTS_WITH,2026-04-09 07:44:23,2026-04-09 07:44:24,2026-04-09,TW2786,2,C003,L002,,,
P20260409_0023_TW2786,P20260409_0036_TW2786,INTERACTS_WITH,2026-04-09 07:44:23,2026-04-09 07:44:24,2026-04-09,TW2786,2,C003,L002,,,
P20260409_0036_TW2786,P20260409_0023_TW2786,INTERACTS_WITH,2026-04-09 07:44:23,2026-04-09 07:44:24,2026-04-09,TW2786,2,C003,L002,,,
P20260409_0030_TW2786,P20260409_0031_TW2786,INTERACTS_WITH,2026-04-09 07:44:25,2026-04-09 07:44:26,2026-04-09,TW2786,2,C003,L002,,,
P20260409_0031_TW2786,P20260409_0030_TW2786,INTERACTS_WITH,2026-04-09 07:44:25,2026-04-09 07:44:26,2026-04-09,TW2786,2,C003,L002,,,
P20260409_0031_TW2786,P20260409_0034_TW2786,INTERACTS_WITH,2026-04-09 07:44:23,2026-04-09 07:44:26,2026-04-09,TW2786,2,C003,L002,,,
P20260409_0034_TW2786,P20260409_0031_TW2786,INTERACTS_WITH,2026-04-09 07:44:23,2026-04-09 07:44:26,2026-04-09,TW2786,2,C003,L002,,,
P20260409_0036_TW2786,P20260409_0039_TW2786,INTERACTS_WITH,2026-04-09 07:44:23,2026-04-09 07:44:27,2026-04-09,TW2786,2,C003,L002,,,
P20260409_0039_TW2786,P20260409_0036_TW2786,INTERACTS_WITH,2026-04-09 07:44:23,2026-04-09 07:44:27,2026-04-09,TW2786,2,C003,L002,,,
P20260409_0001_TW2786,T20260409_0012_TW2786,CARRIES,2026-04-09 07:44:21,2026-04-09 07:44:25,2026-04-09,TW2786,2,C003,L002,,,
P20260409_0007_TW2786,T20260409_0012_TW2786,CARRIES,2026-04-09 07:44:23,2026-04-09 07:44:25,2026-04-09,TW2786,2,C003,L002,,,
P20260409_0007_TW2786,T20260409_0014_TW2786,CARRIES,2026-04-09 07:44:25,2026-04-09 07:44:26,2026-04-09,TW2786,2,C003,L002,,,
P20260409_0023_TW2786,T20260409_0012_TW2786,CARRIES,2026-04-09 07:44:21,2026-04-09 07:44:24,2026-04-09,TW2786,2,C003,L002,,,
P20260409_0023_TW2786,T20260409_0015_TW2786,CARRIES,2026-04-09 07:44:21,2026-04-09 07:44:23,2026-04-09,TW2786,2,C003,L002,,,
P20260409_0029_TW2786,T20260409_0019_TW2786,CARRIES,2026-04-09 07:44:27,2026-04-09 07:44:29,2026-04-09,TW2786,2,C003,L002,,,
P20260409_0032_TW2786,T20260409_0012_TW2786,CARRIES,2026-04-09 07:44:21,2026-04-09 07:44:23,2026-04-09,TW2786,2,C003,L002,,,
P20260409_0036_TW2786,T20260409_0012_TW2786,CARRIES,2026-04-09 07:44:23,2026-04-09 07:44:25,2026-04-09,TW2786,2,C003,L002,,,
P20260409_0036_TW2786,T20260409_0014_TW2786,CARRIES,2026-04-09 07:44:25,2026-04-09 07:44:26,2026-04-09,TW2786,2,C003,L002,,,
P20260409_0039_TW2786,T20260409_0012_TW2786,CARRIES,2026-04-09 07:44:23,2026-04-09 07:44:25,2026-04-09,TW2786,2,C003,L002,,,
P20260409_0039_TW2786,T20260409_0014_TW2786,CARRIES,2026-04-09 07:44:25,2026-04-09 07:44:26,2026-04-09,TW2786,2,C003,L002,,,
P20260409_0041_TW2786,T20260409_0012_TW2786,CARRIES,2026-04-09 07:44:23,2026-04-09 07:44:24,2026-04-09,TW2786,2,C003,L002,,,
P20260409_0041_TW2786,T20260409_0016_TW2786,CARRIES,2026-04-09 07:44:23,2026-04-09 07:44:24,2026-04-09,TW2786,2,C003,L002,,,
P20260409_0043_TW2786,T20260409_0012_TW2786,CARRIES,2026-04-09 07:44:21,2026-04-09 07:44:25,2026-04-09,TW2786,2,C003,L002,,,
P20260409_0043_TW2786,T20260409_0014_TW2786,CARRIES,2026-04-09 07:44:25,2026-04-09 07:44:26,2026-04-09,TW2786,2,C003,L002,,,
P20260409_0025_TW2786,P20260409_0042_TW2786,INTERACTS_WITH,2026-04-09 07:44:23,2026-04-09 07:44:25,2026-04-09,TW2786,2,C004,L002,,,
P20260409_0042_TW2786,P20260409_0025_TW2786,INTERACTS_WITH,2026-04-09 07:44:23,2026-04-09 07:44:25,2026-04-09,TW2786,2,C004,L002,,,
P20260409_0040_TW2786,P20260409_0042_TW2786,INTERACTS_WITH,2026-04-09 07:44:26,2026-04-09 07:44:29,2026-04-09,TW2786,2,C004,L002,,,
P20260409_0042_TW2786,P20260409_0040_TW2786,INTERACTS_WITH,2026-04-09 07:44:26,2026-04-09 07:44:29,2026-04-09,TW2786,2,C004,L002,,,
P20260409_0017_TW2786,VH20260409_0005_TW2786,USES,2026-04-09 07:44:25,2026-04-09 07:44:26,2026-04-09,TW2786,2,C004,L002,,,
P20260409_0025_TW2786,VH20260409_0004_TW2786,USES,2026-04-09 07:44:23,2026-04-09 07:44:25,2026-04-09,TW2786,2,C004,L002,,,
P20260409_0040_TW2786,VH20260409_0005_TW2786,USES,2026-04-09 07:44:26,2026-04-09 07:44:29,2026-04-09,TW2786,2,C004,L002,,,
P20260409_0042_TW2786,VH20260409_0004_TW2786,USES,2026-04-09 07:44:23,2026-04-09 07:44:26,2026-04-09,TW2786,2,C004,L002,,,
P20260409_0015_TW2787,P20260409_0016_TW2787,INTERACTS_WITH,2026-04-09 07:44:30,2026-04-09 07:44:31,2026-04-09,TW2787,2,C003,L002,,,
P20260409_0016_TW2787,P20260409_0015_TW2787,INTERACTS_WITH,2026-04-09 07:44:30,2026-04-09 07:44:31,2026-04-09,TW2787,2,C003,L002,,,
P20260409_0015_TW2787,P20260409_0024_TW2787,INTERACTS_WITH,2026-04-09 07:44:32,2026-04-09 07:44:35,2026-04-09,TW2787,2,C003,L002,,,
P20260409_0024_TW2787,P20260409_0015_TW2787,INTERACTS_WITH,2026-04-09 07:44:32,2026-04-09 07:44:35,2026-04-09,TW2787,2,C003,L002,,,
P20260409_0015_TW2787,P20260409_0033_TW2787,INTERACTS_WITH,2026-04-09 07:44:32,2026-04-09 07:44:37,2026-04-09,TW2787,2,C003,L002,,,
P20260409_0033_TW2787,P20260409_0015_TW2787,INTERACTS_WITH,2026-04-09 07:44:32,2026-04-09 07:44:37,2026-04-09,TW2787,2,C003,L002,,,
P20260409_0034_TW2787,P20260409_0038_TW2787,INTERACTS_WITH,2026-04-09 07:44:30,2026-04-09 07:44:33,2026-04-09,TW2787,2,C003,L002,,,
P20260409_0038_TW2787,P20260409_0034_TW2787,INTERACTS_WITH,2026-04-09 07:44:30,2026-04-09 07:44:33,2026-04-09,TW2787,2,C003,L002,,,
P20260409_0013_TW2787,VH20260409_0001_TW2787,USES,2026-04-09 07:44:35,2026-04-09 07:44:38,2026-04-09,TW2787,2,C003,L002,,,
P20260409_0015_TW2787,VH20260409_0001_TW2787,USES,2026-04-09 07:44:35,2026-04-09 07:44:37,2026-04-09,TW2787,2,C003,L002,,,
P20260409_0023_TW2787,VH20260409_0001_TW2787,USES,2026-04-09 07:44:36,2026-04-09 07:44:38,2026-04-09,TW2787,2,C003,L002,,,
P20260409_0025_TW2787,VH20260409_0001_TW2787,USES,2026-04-09 07:44:35,2026-04-09 07:44:37,2026-04-09,TW2787,2,C003,L002,,,
P20260409_0033_TW2787,VH20260409_0001_TW2787,USES,2026-04-09 07:44:35,2026-04-09 07:44:38,2026-04-09,TW2787,2,C003,L002,,,
P20260409_0044_TW2787,VH20260409_0001_TW2787,USES,2026-04-09 07:44:35,2026-04-09 07:44:37,2026-04-09,TW2787,2,C003,L002,,,
P20260409_0050_TW2787,VH20260409_0007_TW2787,USES,2026-04-09 07:44:35,2026-04-09 07:44:36,2026-04-09,TW2787,2,C004,L002,,,
P20260409_0002_TW2788,P20260409_0020_TW2788,INTERACTS_WITH,2026-04-09 07:44:48,2026-04-09 07:44:49,2026-04-09,TW2788,2,C003,L002,,,
P20260409_0020_TW2788,P20260409_0002_TW2788,INTERACTS_WITH,2026-04-09 07:44:48,2026-04-09 07:44:49,2026-04-09,TW2788,2,C003,L002,,,
P20260409_0002_TW2788,P20260409_0022_TW2788,INTERACTS_WITH,2026-04-09 07:44:46,2026-04-09 07:44:49,2026-04-09,TW2788,2,C003,L002,,,
P20260409_0022_TW2788,P20260409_0002_TW2788,INTERACTS_WITH,2026-04-09 07:44:46,2026-04-09 07:44:49,2026-04-09,TW2788,2,C003,L002,,,
P20260409_0004_TW2788,P20260409_0014_TW2788,INTERACTS_WITH,2026-04-09 07:44:44,2026-04-09 07:44:47,2026-04-09,TW2788,2,C003,L002,,,
P20260409_0014_TW2788,P20260409_0004_TW2788,INTERACTS_WITH,2026-04-09 07:44:44,2026-04-09 07:44:47,2026-04-09,TW2788,2,C003,L002,,,
P20260409_0010_TW2788,P20260409_0024_TW2788,INTERACTS_WITH,2026-04-09 07:44:44,2026-04-09 07:44:45,2026-04-09,TW2788,2,C003,L002,,,
P20260409_0024_TW2788,P20260409_0010_TW2788,INTERACTS_WITH,2026-04-09 07:44:44,2026-04-09 07:44:45,2026-04-09,TW2788,2,C003,L002,,,
P20260409_0012_TW2788,P20260409_0020_TW2788,INTERACTS_WITH,2026-04-09 07:44:48,2026-04-09 07:44:49,2026-04-09,TW2788,2,C003,L002,,,
P20260409_0020_TW2788,P20260409_0012_TW2788,INTERACTS_WITH,2026-04-09 07:44:48,2026-04-09 07:44:49,2026-04-09,TW2788,2,C003,L002,,,
P20260409_0012_TW2788,P20260409_0022_TW2788,INTERACTS_WITH,2026-04-09 07:44:44,2026-04-09 07:44:49,2026-04-09,TW2788,2,C003,L002,,,
P20260409_0022_TW2788,P20260409_0012_TW2788,INTERACTS_WITH,2026-04-09 07:44:44,2026-04-09 07:44:49,2026-04-09,TW2788,2,C003,L002,,,
P20260409_0013_TW2788,P20260409_0039_TW2788,INTERACTS_WITH,2026-04-09 07:44:42,2026-04-09 07:44:47,2026-04-09,TW2788,2,C003,L002,,,
P20260409_0039_TW2788,P20260409_0013_TW2788,INTERACTS_WITH,2026-04-09 07:44:42,2026-04-09 07:44:47,2026-04-09,TW2788,2,C003,L002,,,
P20260409_0014_TW2788,P20260409_0039_TW2788,INTERACTS_WITH,2026-04-09 07:44:42,2026-04-09 07:44:49,2026-04-09,TW2788,2,C003,L002,,,
P20260409_0039_TW2788,P20260409_0014_TW2788,INTERACTS_WITH,2026-04-09 07:44:42,2026-04-09 07:44:49,2026-04-09,TW2788,2,C003,L002,,,
P20260409_0002_TW2788,VH20260409_0005_TW2788,USES,2026-04-09 07:44:46,2026-04-09 07:44:49,2026-04-09,TW2788,2,C003,L002,,,
P20260409_0004_TW2788,VH20260409_0001_TW2788,USES,2026-04-09 07:44:44,2026-04-09 07:44:47,2026-04-09,TW2788,2,C003,L002,,,
P20260409_0010_TW2788,VH20260409_0010_TW2788,USES,2026-04-09 07:44:44,2026-04-09 07:44:45,2026-04-09,TW2788,2,C003,L002,,,
P20260409_0011_TW2788,VH20260409_0001_TW2788,USES,2026-04-09 07:44:40,2026-04-09 07:44:42,2026-04-09,TW2788,2,C003,L002,,,
P20260409_0012_TW2788,VH20260409_0001_TW2788,USES,2026-04-09 07:44:41,2026-04-09 07:44:48,2026-04-09,TW2788,2,C003,L002,,,
P20260409_0013_TW2788,VH20260409_0001_TW2788,USES,2026-04-09 07:44:42,2026-04-09 07:44:47,2026-04-09,TW2788,2,C003,L002,,,
P20260409_0014_TW2788,VH20260409_0001_TW2788,USES,2026-04-09 07:44:42,2026-04-09 07:44:48,2026-04-09,TW2788,2,C003,L002,,,
P20260409_0018_TW2788,VH20260409_0005_TW2788,USES,2026-04-09 07:44:43,2026-04-09 07:44:49,2026-04-09,TW2788,2,C003,L002,,,
P20260409_0020_TW2788,VH20260409_0005_TW2788,USES,2026-04-09 07:44:48,2026-04-09 07:44:49,2026-04-09,TW2788,2,C003,L002,,,
P20260409_0022_TW2788,VH20260409_0010_TW2788,USES,2026-04-09 07:44:44,2026-04-09 07:44:45,2026-04-09,TW2788,2,C003,L002,,,
P20260409_0024_TW2788,VH20260409_0001_TW2788,USES,2026-04-09 07:44:44,2026-04-09 07:44:46,2026-04-09,TW2788,2,C003,L002,,,
P20260409_0039_TW2788,VH20260409_0001_TW2788,USES,2026-04-09 07:44:42,2026-04-09 07:44:48,2026-04-09,TW2788,2,C003,L002,,,
P20260409_0046_TW2788,VH20260409_0005_TW2788,USES,2026-04-09 07:44:47,2026-04-09 07:44:49,2026-04-09,TW2788,2,C003,L002,,,
P20260409_0048_TW2788,VH20260409_0005_TW2788,USES,2026-04-09 07:44:43,2026-04-09 07:44:46,2026-04-09,TW2788,2,C003,L002,,,
P20260409_0028_TW2789,P20260409_0042_TW2789,INTERACTS_WITH,2026-04-09 07:44:54,2026-04-09 07:44:58,2026-04-09,TW2789,2,C003,L002,,,
P20260409_0042_TW2789,P20260409_0028_TW2789,INTERACTS_WITH,2026-04-09 07:44:54,2026-04-09 07:44:58,2026-04-09,TW2789,2,C003,L002,,,
P20260409_0007_TW2789,VH20260409_0006_TW2789,USES,2026-04-09 07:44:54,2026-04-09 07:44:55,2026-04-09,TW2789,2,C003,L002,,,
P20260409_0010_TW2789,VH20260409_0005_TW2789,USES,2026-04-09 07:44:52,2026-04-09 07:44:53,2026-04-09,TW2789,2,C003,L002,,,
P20260409_0023_TW2789,VH20260409_0006_TW2789,USES,2026-04-09 07:44:56,2026-04-09 07:44:57,2026-04-09,TW2789,2,C003,L002,,,
P20260409_0028_TW2789,VH20260409_0006_TW2789,USES,2026-04-09 07:44:54,2026-04-09 07:44:59,2026-04-09,TW2789,2,C003,L002,,,
P20260409_0030_TW2789,VH20260409_0006_TW2789,USES,2026-04-09 07:44:55,2026-04-09 07:44:59,2026-04-09,TW2789,2,C003,L002,,,
P20260409_0040_TW2789,VH20260409_0006_TW2789,USES,2026-04-09 07:44:55,2026-04-09 07:44:58,2026-04-09,TW2789,2,C003,L002,,,
P20260409_0042_TW2789,VH20260409_0005_TW2789,USES,2026-04-09 07:44:52,2026-04-09 07:44:53,2026-04-09,TW2789,2,C003,L002,,,
P20260409_0004_TW2790,P20260409_0010_TW2790,INTERACTS_WITH,2026-04-09 07:45:01,2026-04-09 07:45:06,2026-04-09,TW2790,2,C003,L002,,,
P20260409_0010_TW2790,P20260409_0004_TW2790,INTERACTS_WITH,2026-04-09 07:45:01,2026-04-09 07:45:06,2026-04-09,TW2790,2,C003,L002,,,
P20260409_0004_TW2790,P20260409_0017_TW2790,INTERACTS_WITH,2026-04-09 07:45:04,2026-04-09 07:45:06,2026-04-09,TW2790,2,C003,L002,,,
P20260409_0017_TW2790,P20260409_0004_TW2790,INTERACTS_WITH,2026-04-09 07:45:04,2026-04-09 07:45:06,2026-04-09,TW2790,2,C003,L002,,,
P20260409_0010_TW2790,P20260409_0043_TW2790,INTERACTS_WITH,2026-04-09 07:45:02,2026-04-09 07:45:07,2026-04-09,TW2790,2,C003,L002,,,
P20260409_0043_TW2790,P20260409_0010_TW2790,INTERACTS_WITH,2026-04-09 07:45:02,2026-04-09 07:45:07,2026-04-09,TW2790,2,C003,L002,,,
P20260409_0010_TW2790,P20260409_0044_TW2790,INTERACTS_WITH,2026-04-09 07:45:06,2026-04-09 07:45:07,2026-04-09,TW2790,2,C003,L002,,,
P20260409_0044_TW2790,P20260409_0010_TW2790,INTERACTS_WITH,2026-04-09 07:45:06,2026-04-09 07:45:07,2026-04-09,TW2790,2,C003,L002,,,
P20260409_0016_TW2790,P20260409_0032_TW2790,INTERACTS_WITH,2026-04-09 07:45:05,2026-04-09 07:45:09,2026-04-09,TW2790,2,C003,L002,,,
P20260409_0032_TW2790,P20260409_0016_TW2790,INTERACTS_WITH,2026-04-09 07:45:05,2026-04-09 07:45:09,2026-04-09,TW2790,2,C003,L002,,,
P20260409_0030_TW2790,P20260409_0042_TW2790,INTERACTS_WITH,2026-04-09 07:45:02,2026-04-09 07:45:06,2026-04-09,TW2790,2,C003,L002,,,
P20260409_0042_TW2790,P20260409_0030_TW2790,INTERACTS_WITH,2026-04-09 07:45:02,2026-04-09 07:45:06,2026-04-09,TW2790,2,C003,L002,,,
P20260409_0042_TW2790,P20260409_0043_TW2790,INTERACTS_WITH,2026-04-09 07:45:02,2026-04-09 07:45:07,2026-04-09,TW2790,2,C003,L002,,,
P20260409_0043_TW2790,P20260409_0042_TW2790,INTERACTS_WITH,2026-04-09 07:45:02,2026-04-09 07:45:07,2026-04-09,TW2790,2,C003,L002,,,
P20260409_0042_TW2790,P20260409_0044_TW2790,INTERACTS_WITH,2026-04-09 07:45:06,2026-04-09 07:45:07,2026-04-09,TW2790,2,C003,L002,,,
P20260409_0044_TW2790,P20260409_0042_TW2790,INTERACTS_WITH,2026-04-09 07:45:06,2026-04-09 07:45:07,2026-04-09,TW2790,2,C003,L002,,,
P20260409_0004_TW2790,VH20260409_0012_TW2790,USES,2026-04-09 07:45:05,2026-04-09 07:45:06,2026-04-09,TW2790,2,C003,L002,,,
P20260409_0008_TW2790,VH20260409_0012_TW2790,USES,2026-04-09 07:45:05,2026-04-09 07:45:06,2026-04-09,TW2790,2,C003,L002,,,
P20260409_0010_TW2790,VH20260409_0012_TW2790,USES,2026-04-09 07:45:05,2026-04-09 07:45:07,2026-04-09,TW2790,2,C003,L002,,,
P20260409_0016_TW2790,VH20260409_0012_TW2790,USES,2026-04-09 07:45:05,2026-04-09 07:45:09,2026-04-09,TW2790,2,C003,L002,,,
P20260409_0017_TW2790,VH20260409_0012_TW2790,USES,2026-04-09 07:45:05,2026-04-09 07:45:07,2026-04-09,TW2790,2,C003,L002,,,
P20260409_0030_TW2790,VH20260409_0012_TW2790,USES,2026-04-09 07:45:05,2026-04-09 07:45:06,2026-04-09,TW2790,2,C003,L002,,,
P20260409_0032_TW2790,VH20260409_0012_TW2790,USES,2026-04-09 07:45:05,2026-04-09 07:45:10,2026-04-09,TW2790,2,C003,L002,,,
P20260409_0042_TW2790,VH20260409_0012_TW2790,USES,2026-04-09 07:45:05,2026-04-09 07:45:07,2026-04-09,TW2790,2,C003,L002,,,
P20260409_0043_TW2790,VH20260409_0012_TW2790,USES,2026-04-09 07:45:05,2026-04-09 07:45:08,2026-04-09,TW2790,2,C003,L002,,,
P20260409_0044_TW2790,VH20260409_0012_TW2790,USES,2026-04-09 07:45:06,2026-04-09 07:45:10,2026-04-09,TW2790,2,C003,L002,,,
P20260409_0006_TW2791,P20260409_0017_TW2791,INTERACTS_WITH,2026-04-09 07:45:14,2026-04-09 07:45:16,2026-04-09,TW2791,2,C003,L002,,,
P20260409_0017_TW2791,P20260409_0006_TW2791,INTERACTS_WITH,2026-04-09 07:45:14,2026-04-09 07:45:16,2026-04-09,TW2791,2,C003,L002,,,
P20260409_0006_TW2791,P20260409_0049_TW2791,INTERACTS_WITH,2026-04-09 07:45:14,2026-04-09 07:45:16,2026-04-09,TW2791,2,C003,L002,,,
P20260409_0049_TW2791,P20260409_0006_TW2791,INTERACTS_WITH,2026-04-09 07:45:14,2026-04-09 07:45:16,2026-04-09,TW2791,2,C003,L002,,,
P20260409_0011_TW2791,P20260409_0028_TW2791,INTERACTS_WITH,2026-04-09 07:45:12,2026-04-09 07:45:14,2026-04-09,TW2791,2,C003,L002,,,
P20260409_0028_TW2791,P20260409_0011_TW2791,INTERACTS_WITH,2026-04-09 07:45:12,2026-04-09 07:45:14,2026-04-09,TW2791,2,C003,L002,,,
P20260409_0012_TW2791,P20260409_0044_TW2791,INTERACTS_WITH,2026-04-09 07:45:11,2026-04-09 07:45:12,2026-04-09,TW2791,2,C003,L002,,,
P20260409_0044_TW2791,P20260409_0012_TW2791,INTERACTS_WITH,2026-04-09 07:45:11,2026-04-09 07:45:12,2026-04-09,TW2791,2,C003,L002,,,
P20260409_0021_TW2791,P20260409_0022_TW2791,INTERACTS_WITH,2026-04-09 07:45:16,2026-04-09 07:45:17,2026-04-09,TW2791,2,C003,L002,,,
P20260409_0022_TW2791,P20260409_0021_TW2791,INTERACTS_WITH,2026-04-09 07:45:16,2026-04-09 07:45:17,2026-04-09,TW2791,2,C003,L002,,,
P20260409_0032_TW2791,P20260409_0049_TW2791,INTERACTS_WITH,2026-04-09 07:45:13,2026-04-09 07:45:17,2026-04-09,TW2791,2,C003,L002,,,
P20260409_0049_TW2791,P20260409_0032_TW2791,INTERACTS_WITH,2026-04-09 07:45:13,2026-04-09 07:45:17,2026-04-09,TW2791,2,C003,L002,,,
P20260409_0002_TW2791,VH20260409_0010_TW2791,USES,2026-04-09 07:45:11,2026-04-09 07:45:13,2026-04-09,TW2791,2,C003,L002,,,
P20260409_0006_TW2791,VH20260409_0010_TW2791,USES,2026-04-09 07:45:14,2026-04-09 07:45:15,2026-04-09,TW2791,2,C003,L002,,,
P20260409_0011_TW2791,VH20260409_0006_TW2791,USES,2026-04-09 07:45:13,2026-04-09 07:45:14,2026-04-09,TW2791,2,C003,L002,,,
P20260409_0012_TW2791,VH20260409_0006_TW2791,USES,2026-04-09 07:45:13,2026-04-09 07:45:15,2026-04-09,TW2791,2,C003,L002,,,
P20260409_0017_TW2791,VH20260409_0010_TW2791,USES,2026-04-09 07:45:11,2026-04-09 07:45:15,2026-04-09,TW2791,2,C003,L002,,,
P20260409_0019_TW2791,VH20260409_0010_TW2791,USES,2026-04-09 07:45:14,2026-04-09 07:45:15,2026-04-09,TW2791,2,C003,L002,,,
P20260409_0023_TW2791,VH20260409_0005_TW2791,USES,2026-04-09 07:45:14,2026-04-09 07:45:15,2026-04-09,TW2791,2,C003,L002,,,
P20260409_0028_TW2791,VH20260409_0005_TW2791,USES,2026-04-09 07:45:12,2026-04-09 07:45:15,2026-04-09,TW2791,2,C003,L002,,,
P20260409_0032_TW2791,VH20260409_0008_TW2791,USES,2026-04-09 07:45:13,2026-04-09 07:45:14,2026-04-09,TW2791,2,C003,L002,,,
P20260409_0044_TW2791,VH20260409_0008_TW2791,USES,2026-04-09 07:45:11,2026-04-09 07:45:12,2026-04-09,TW2791,2,C003,L002,,,
P20260409_0049_TW2791,VH20260409_0005_TW2791,USES,2026-04-09 07:45:12,2026-04-09 07:45:15,2026-04-09,TW2791,2,C003,L002,,,
P20260409_0036_TW2791,VH20260409_0003_TW2791,USES,2026-04-09 07:45:15,2026-04-09 07:45:16,2026-04-09,TW2791,2,C004,L002,,,
P20260409_0004_TW2792,P20260409_0011_TW2792,INTERACTS_WITH,2026-04-09 07:45:24,2026-04-09 07:45:26,2026-04-09,TW2792,2,C003,L002,,,
P20260409_0011_TW2792,P20260409_0004_TW2792,INTERACTS_WITH,2026-04-09 07:45:24,2026-04-09 07:45:26,2026-04-09,TW2792,2,C003,L002,,,
P20260409_0004_TW2792,P20260409_0015_TW2792,INTERACTS_WITH,2026-04-09 07:45:21,2026-04-09 07:45:26,2026-04-09,TW2792,2,C003,L002,,,
P20260409_0015_TW2792,P20260409_0004_TW2792,INTERACTS_WITH,2026-04-09 07:45:21,2026-04-09 07:45:26,2026-04-09,TW2792,2,C003,L002,,,
P20260409_0004_TW2792,P20260409_0047_TW2792,INTERACTS_WITH,2026-04-09 07:45:22,2026-04-09 07:45:25,2026-04-09,TW2792,2,C003,L002,,,
P20260409_0047_TW2792,P20260409_0004_TW2792,INTERACTS_WITH,2026-04-09 07:45:22,2026-04-09 07:45:25,2026-04-09,TW2792,2,C003,L002,,,
P20260409_0011_TW2792,P20260409_0038_TW2792,INTERACTS_WITH,2026-04-09 07:45:24,2026-04-09 07:45:27,2026-04-09,TW2792,2,C003,L002,,,
P20260409_0038_TW2792,P20260409_0011_TW2792,INTERACTS_WITH,2026-04-09 07:45:24,2026-04-09 07:45:27,2026-04-09,TW2792,2,C003,L002,,,
P20260409_0011_TW2792,P20260409_0039_TW2792,INTERACTS_WITH,2026-04-09 07:45:24,2026-04-09 07:45:27,2026-04-09,TW2792,2,C003,L002,,,
P20260409_0039_TW2792,P20260409_0011_TW2792,INTERACTS_WITH,2026-04-09 07:45:24,2026-04-09 07:45:27,2026-04-09,TW2792,2,C003,L002,,,
P20260409_0015_TW2792,P20260409_0039_TW2792,INTERACTS_WITH,2026-04-09 07:45:21,2026-04-09 07:45:27,2026-04-09,TW2792,2,C003,L002,,,
P20260409_0039_TW2792,P20260409_0015_TW2792,INTERACTS_WITH,2026-04-09 07:45:21,2026-04-09 07:45:27,2026-04-09,TW2792,2,C003,L002,,,
P20260409_0038_TW2792,P20260409_0044_TW2792,INTERACTS_WITH,2026-04-09 07:45:22,2026-04-09 07:45:27,2026-04-09,TW2792,2,C003,L002,,,
P20260409_0044_TW2792,P20260409_0038_TW2792,INTERACTS_WITH,2026-04-09 07:45:22,2026-04-09 07:45:27,2026-04-09,TW2792,2,C003,L002,,,
P20260409_0039_TW2792,P20260409_0044_TW2792,INTERACTS_WITH,2026-04-09 07:45:21,2026-04-09 07:45:27,2026-04-09,TW2792,2,C003,L002,,,
P20260409_0044_TW2792,P20260409_0039_TW2792,INTERACTS_WITH,2026-04-09 07:45:21,2026-04-09 07:45:27,2026-04-09,TW2792,2,C003,L002,,,
P20260409_0001_TW2792,VH20260409_0005_TW2792,USES,2026-04-09 07:45:20,2026-04-09 07:45:26,2026-04-09,TW2792,2,C003,L002,,,
P20260409_0003_TW2792,VH20260409_0005_TW2792,USES,2026-04-09 07:45:22,2026-04-09 07:45:27,2026-04-09,TW2792,2,C003,L002,,,
P20260409_0004_TW2792,VH20260409_0005_TW2792,USES,2026-04-09 07:45:21,2026-04-09 07:45:26,2026-04-09,TW2792,2,C003,L002,,,
P20260409_0011_TW2792,VH20260409_0005_TW2792,USES,2026-04-09 07:45:24,2026-04-09 07:45:27,2026-04-09,TW2792,2,C003,L002,,,
P20260409_0015_TW2792,VH20260409_0005_TW2792,USES,2026-04-09 07:45:21,2026-04-09 07:45:27,2026-04-09,TW2792,2,C003,L002,,,
P20260409_0023_TW2792,VH20260409_0005_TW2792,USES,2026-04-09 07:45:23,2026-04-09 07:45:24,2026-04-09,TW2792,2,C003,L002,,,
P20260409_0037_TW2792,VH20260409_0005_TW2792,USES,2026-04-09 07:45:22,2026-04-09 07:45:23,2026-04-09,TW2792,2,C003,L002,,,
P20260409_0038_TW2792,VH20260409_0005_TW2792,USES,2026-04-09 07:45:22,2026-04-09 07:45:27,2026-04-09,TW2792,2,C003,L002,,,
P20260409_0039_TW2792,VH20260409_0005_TW2792,USES,2026-04-09 07:45:20,2026-04-09 07:45:27,2026-04-09,TW2792,2,C003,L002,,,
P20260409_0044_TW2792,VH20260409_0005_TW2792,USES,2026-04-09 07:45:21,2026-04-09 07:45:27,2026-04-09,TW2792,2,C003,L002,,,
P20260409_0047_TW2792,VH20260409_0005_TW2792,USES,2026-04-09 07:45:22,2026-04-09 07:45:25,2026-04-09,TW2792,2,C003,L002,,,
P20260409_0048_TW2792,VH20260409_0005_TW2792,USES,2026-04-09 07:45:24,2026-04-09 07:45:25,2026-04-09,TW2792,2,C003,L002,,,
